frame,timestamp_s,body_id,tracking_state,confidence,joint_00_x,joint_00_y,joint_00_z,joint_01_x,joint_01_y,joint_01_z,joint_02_x,joint_02_y,joint_02_z,joint_03_x,joint_03_y,joint_03_z,joint_04_x,joint_04_y,joint_04_z,joint_05_x,joint_05_y,joint_05_z,joint_06_x,joint_06_y,joint_06_z,joint_07_x,joint_07_y,joint_07_z,joint_08_x,joint_08_y,joint_08_z,joint_09_x,joint_09_y,joint_09_z,joint_10_x,joint_10_y,joint_10_z,joint_11_x,joint_11_y,joint_11_z,joint_12_x,joint_12_y,joint_12_z,joint_13_x,joint_13_y,joint_13_z,joint_14_x,joint_14_y,joint_14_z,joint_15_x,joint_15_y,joint_15_z,joint_16_x,joint_16_y,joint_16_z,joint_17_x,joint_17_y,joint_17_z,joint_18_x,joint_18_y,joint_18_z,joint_19_x,joint_19_y,joint_19_z,joint_20_x,joint_20_y,joint_20_z,joint_21_x,joint_21_y,joint_21_z,joint_22_x,joint_22_y,joint_22_z,joint_23_x,joint_23_y,joint_23_z,joint_24_x,joint_24_y,joint_24_z,joint_25_x,joint_25_y,joint_25_z,joint_26_x,joint_26_y,joint_26_z,joint_27_x,joint_27_y,joint_27_z,joint_28_x,joint_28_y,joint_28_z,joint_29_x,joint_29_y,joint_29_z,joint_30_x,joint_30_y,joint_30_z,joint_31_x,joint_31_y,joint_31_z,joint_32_x,joint_32_y,joint_32_z,joint_33_x,joint_33_y,joint_33_z,joint_34_x,joint_34_y,joint_34_z,joint_35_x,joint_35_y,joint_35_z,joint_36_x,joint_36_y,joint_36_z,joint_37_x,joint_37_y,joint_37_z
1448,49.010700,0,OK,97.39,-0.707434,0.273078,2.081450,-0.699991,0.210947,2.064760,-0.684744,0.095842,2.033396,-0.666341,-0.018273,2.000163,-0.641067,-0.167106,1.956039,-0.587528,-0.224867,1.815201,-0.563085,-0.279592,1.815433,-0.607732,-0.278630,1.798066,-0.563759,-0.300973,1.904119,-0.667937,-0.298730,1.863596,-0.606974,-0.135309,2.033204,-0.722546,-0.140282,1.983777,-0.521692,-0.153169,2.079865,-0.813094,-0.166843,1.954370,-0.505369,0.049487,2.240988,-0.932472,0.051894,2.026477,-0.488735,0.299602,2.307785,-1.051851,0.270631,2.098583,-0.630876,0.330094,2.128237,-0.797315,0.327266,2.064536,-0.640827,0.754122,2.223359,-0.819253,0.753562,2.146618,-0.664226,1.138841,2.314966,-0.828399,1.129599,2.270957,-0.639872,1.209301,2.178668,-0.795742,1.205171,2.141842,-0.595919,1.206005,2.245222,-0.865226,1.202295,2.181033,-0.693757,1.190972,2.372387,-0.826534,1.178646,2.337874,-0.561819,0.393261,2.311850,-1.080711,0.311833,2.206283,-0.522395,0.393431,2.333811,-1.051817,0.334113,2.179726,-0.538929,0.444431,2.385552,-1.060330,0.402120,2.208952,-0.517526,0.361441,2.389133,-1.074863,0.369015,2.131163
1449,49.045669,0,OK,97.46,-0.709758,0.274110,2.082525,-0.702569,0.211947,2.065847,-0.687820,0.096869,2.034145,-0.669749,-0.017161,2.000437,-0.644839,-0.165890,1.955761,-0.592069,-0.217024,1.812099,-0.566909,-0.271375,1.809802,-0.611750,-0.270299,1.792948,-0.566346,-0.296426,1.897523,-0.670975,-0.293916,1.858197,-0.611151,-0.134627,2.033322,-0.726390,-0.138829,1.983053,-0.526277,-0.153027,2.080512,-0.816865,-0.164746,1.952855,-0.513055,0.044855,2.247739,-0.936358,0.055560,2.019810,-0.497671,0.290634,2.329302,-1.055852,0.275867,2.086764,-0.633030,0.330770,2.129466,-0.799354,0.328713,2.065436,-0.640455,0.755540,2.221460,-0.818476,0.755272,2.146855,-0.661829,1.140969,2.310536,-0.824991,1.132558,2.267524,-0.635817,1.211199,2.174426,-0.793058,1.205608,2.136786,-0.592538,1.207768,2.241415,-0.862228,1.203776,2.176592,-0.691694,1.193282,2.367619,-0.822346,1.182806,2.333515,-0.571289,0.383695,2.336362,-1.086345,0.318684,2.193379,-0.532429,0.382865,2.359292,-1.056885,0.340455,2.167023,-0.550504,0.431053,2.413170,-1.065547,0.408897,2.195169,-0.528793,0.348066,2.412988,-1.078912,0.374800,2.117599
1450,49.081810,0,OK,97.62,-0.719885,0.286915,2.091107,-0.713166,0.224649,2.074617,-0.699385,0.109264,2.043603,-0.682231,-0.005198,2.010898,-0.658592,-0.154555,1.967649,-0.603522,-0.203399,1.824054,-0.577662,-0.257406,1.821443,-0.622314,-0.256690,1.804075,-0.577809,-0.283445,1.908877,-0.681997,-0.281775,1.868351,-0.625091,-0.122988,2.045166,-0.740033,-0.126410,1.994164,-0.540729,-0.141694,2.093149,-0.830621,-0.151523,1.963627,-0.527681,0.052221,2.264973,-0.945567,0.072564,2.025829,-0.511245,0.293051,2.359986,-1.060513,0.296651,2.088032,-0.642814,0.343070,2.138092,-0.808983,0.342207,2.073636,-0.645526,0.769010,2.224779,-0.825661,0.768987,2.154429,-0.663445,1.155438,2.310215,-0.829965,1.147053,2.272732,-0.635231,1.224934,2.174167,-0.798387,1.217795,2.140646,-0.592780,1.221391,2.241677,-0.867357,1.216931,2.180830,-0.693540,1.208214,2.366747,-0.826757,1.198369,2.337872,-0.584421,0.386194,2.369963,-1.089684,0.342740,2.193648,-0.545957,0.384089,2.393472,-1.059952,0.363276,2.166613,-0.564650,0.429957,2.449135,-1.067204,0.432566,2.193033,-0.543429,0.346916,2.445620,-1.081579,0.396754,2.116422
1451,49.110810,0,OK,97.62,-0.725524,0.295428,2.097177,-0.719228,0.233077,2.080841,-0.706335,0.117429,2.050431,-0.690050,0.002586,2.018629,-0.667635,-0.147325,1.976663,-0.610814,-0.193632,1.832909,-0.584399,-0.247342,1.829787,-0.628900,-0.246822,1.812030,-0.585063,-0.274592,1.916849,-0.688899,-0.273378,1.875416,-0.634234,-0.115479,2.054110,-0.748936,-0.118190,2.002527,-0.550279,-0.134327,2.102748,-0.839621,-0.142622,1.971727,-0.537603,0.058816,2.275468,-0.950867,0.084547,2.029307,-0.521071,0.296490,2.378104,-1.062113,0.311716,2.086887,-0.648145,0.351118,2.144208,-0.814172,0.351337,2.079384,-0.646687,0.778558,2.223197,-0.829290,0.778153,2.160290,-0.660540,1.166762,2.301001,-0.832152,1.156572,2.277499,-0.630084,1.234172,2.164389,-0.801147,1.225347,2.144243,-0.588463,1.231144,2.232438,-0.869897,1.225211,2.184809,-0.690805,1.220561,2.356467,-0.828477,1.208808,2.341878,-0.594260,0.389540,2.388827,-1.090677,0.361042,2.191200,-0.556092,0.386968,2.412768,-1.060622,0.380403,2.163660,-0.575419,0.431868,2.469001,-1.066862,0.450475,2.188210,-0.554250,0.348874,2.464276,-1.081710,0.412845,2.112567
1452,49.145367,0,OK,97.58,-0.732752,0.304891,2.103021,-0.726938,0.242422,2.086961,-0.714961,0.126379,2.057702,-0.699660,0.010934,2.027637,-0.678648,-0.139848,1.988140,-0.619069,-0.186483,1.845615,-0.592315,-0.240062,1.843199,-0.636500,-0.239864,1.824664,-0.594358,-0.266928,1.930359,-0.697457,-0.266465,1.887109,-0.645441,-0.107189,2.065331,-0.759796,-0.109407,2.012962,-0.562067,-0.125998,2.114974,-0.850580,-0.133165,1.981927,-0.548852,0.068006,2.286685,-0.956058,0.098262,2.033043,-0.531132,0.303516,2.394008,-1.061535,0.329689,2.084159,-0.655050,0.360111,2.150074,-0.820861,0.361482,2.084713,-0.648704,0.788877,2.221251,-0.834518,0.788321,2.165760,-0.658164,1.178580,2.291881,-0.835974,1.166533,2.283657,-0.625830,1.244188,2.154823,-0.805808,1.233949,2.149517,-0.584881,1.241560,2.223295,-0.874267,1.234326,2.190571,-0.688475,1.233259,2.346454,-0.831756,1.219390,2.347494,-0.603720,0.397092,2.404231,-1.089468,0.384098,2.186087,-0.565878,0.394112,2.428638,-1.058881,0.401595,2.157893,-0.585562,0.438913,2.484827,-1.063702,0.472784,2.179355,-0.564986,0.355776,2.479992,-1.079039,0.432236,2.105334
1453,49.183369,0,OK,97.56,-0.735829,0.306880,2.105377,-0.730497,0.244301,2.089581,-0.719369,0.127899,2.061434,-0.705065,0.011895,2.033079,-0.685480,-0.139680,1.995953,-0.623127,-0.188092,1.855218,-0.596347,-0.241698,1.853997,-0.640159,-0.241729,1.834596,-0.600109,-0.267474,1.941428,-0.702338,-0.267546,1.896159,-0.652333,-0.106228,2.072830,-0.766425,-0.107998,2.019871,-0.569434,-0.124877,2.123322,-0.857373,-0.131017,1.988760,-0.555509,0.070585,2.293316,-0.957091,0.104038,2.034614,-0.536823,0.304930,2.402996,-1.056809,0.339093,2.080468,-0.657820,0.361615,2.152488,-0.823382,0.364154,2.086537,-0.647031,0.791414,2.216534,-0.836540,0.790949,2.167894,-0.652569,1.182306,2.280720,-0.837418,1.168665,2.287380,-0.618595,1.246372,2.143331,-0.808373,1.235124,2.152518,-0.578249,1.244100,2.212173,-0.876502,1.235753,2.194113,-0.682944,1.237719,2.334513,-0.832729,1.221987,2.350796,-0.609041,0.398922,2.411957,-1.084002,0.397817,2.180178,-0.571431,0.395923,2.436717,-1.052933,0.413608,2.151509,-0.591390,0.441192,2.492430,-1.056327,0.485629,2.170302,-0.571178,0.357927,2.488330,-1.072214,0.442700,2.097754
1454,49.211490,0,OK,97.64,-0.735200,0.302581,2.105896,-0.730347,0.239878,2.090436,-0.720062,0.123176,2.063226,-0.706881,0.006733,2.036154,-0.688938,-0.145453,2.000737,-0.623814,-0.196499,1.862206,-0.597323,-0.250262,1.862442,-0.640702,-0.250373,1.842091,-0.603137,-0.274583,1.950177,-0.704355,-0.274842,1.902691,-0.655573,-0.111533,2.077316,-0.769568,-0.112596,2.024128,-0.572957,-0.130220,2.128254,-0.860815,-0.134604,1.993160,-0.558226,0.066443,2.296788,-0.955397,0.103282,2.035130,-0.538811,0.300450,2.407065,-1.049980,0.341168,2.077100,-0.656886,0.356890,2.152994,-0.822199,0.360499,2.086468,-0.641928,0.787458,2.210729,-0.835711,0.787372,2.167354,-0.644067,1.179216,2.269618,-0.836735,1.164596,2.288379,-0.608307,1.242004,2.132092,-0.808909,1.230177,2.152832,-0.568664,1.239999,2.201349,-0.876711,1.230936,2.194955,-0.674610,1.235235,2.322681,-0.831679,1.218373,2.351382,-0.610968,0.394647,2.414168,-1.075974,0.403098,2.175178,-0.573461,0.392024,2.439127,-1.044644,0.417516,2.146071,-0.593598,0.438233,2.493999,-1.046676,0.490076,2.162885,-0.573456,0.354891,2.491365,-1.063434,0.445480,2.091549
1455,49.246000,0,OK,97.61,-0.733557,0.293426,2.104913,-0.729144,0.230604,2.089811,-0.719576,0.113699,2.063219,-0.707403,-0.003005,2.036807,-0.690927,-0.155546,2.002212,-0.623177,-0.209627,1.866113,-0.597086,-0.263555,1.867931,-0.640012,-0.263754,1.846642,-0.604980,-0.286182,1.955956,-0.705141,-0.286647,1.906281,-0.657286,-0.121548,2.078634,-0.771248,-0.121777,2.025367,-0.574826,-0.140521,2.129720,-0.862811,-0.142660,1.994552,-0.558806,0.055920,2.298396,-0.953473,0.096875,2.035788,-0.538494,0.289908,2.408552,-1.044136,0.336410,2.077023,-0.654995,0.347367,2.152020,-0.820018,0.351926,2.084838,-0.636493,0.778527,2.204026,-0.834016,0.779010,2.164521,-0.636033,1.170935,2.258446,-0.835320,1.155966,2.286374,-0.598299,1.232638,2.120956,-0.808496,1.220585,2.150165,-0.559502,1.230885,2.190697,-0.876037,1.221501,2.192703,-0.666922,1.227456,2.310773,-0.830003,1.210230,2.348936,-0.610965,0.383986,2.413799,-1.068765,0.398974,2.175051,-0.573399,0.382024,2.438730,-1.037305,0.412811,2.145804,-0.593587,0.429321,2.492649,-1.038086,0.485431,2.162462,-0.573159,0.346012,2.491748,-1.055824,0.440961,2.091284
1456,49.286021,0,OK,97.69,-0.732342,0.279223,2.101861,-0.728309,0.216281,2.087159,-0.719223,0.099304,2.060712,-0.707806,-0.017416,2.034034,-0.692446,-0.169962,1.998952,-0.621895,-0.228324,1.866082,-0.596052,-0.282252,1.870100,-0.638496,-0.282960,1.847874,-0.605982,-0.302195,1.958567,-0.705017,-0.303848,1.906708,-0.658504,-0.136443,2.075452,-0.772506,-0.135693,2.022275,-0.576083,-0.156108,2.126341,-0.864371,-0.155394,1.991582,-0.558602,0.036327,2.299432,-0.953686,0.084091,2.035936,-0.537721,0.269434,2.411336,-1.043000,0.323575,2.080291,-0.653588,0.332906,2.148942,-0.818316,0.338198,2.081094,-0.631931,0.764522,2.195670,-0.832363,0.765632,2.158864,-0.629479,1.157423,2.246350,-0.833497,1.142680,2.280434,-0.589608,1.218153,2.109031,-0.807823,1.206215,2.143496,-0.551772,1.216646,2.179304,-0.875038,1.207375,2.186541,-0.660831,1.214383,2.297920,-0.827790,1.197466,2.342504,-0.611356,0.362649,2.415711,-1.066193,0.383326,2.180402,-0.573574,0.361555,2.440367,-1.034838,0.397750,2.151326,-0.593948,0.409422,2.493709,-1.034754,0.469827,2.170213,-0.572454,0.326377,2.493930,-1.053523,0.427746,2.097857
1457,49.313024,0,OK,96.47,-0.730960,0.259078,2.101935,-0.727243,0.195983,2.087814,-0.718327,0.079110,2.060855,-0.707230,-0.037248,2.032514,-0.692356,-0.189260,1.994986,-0.619301,-0.251805,1.865415,-0.593557,-0.305571,1.871641,-0.635569,-0.306998,1.848643,-0.605181,-0.322688,1.960493,-0.703209,-0.326019,1.906831,-0.657945,-0.156998,2.071818,-0.772224,-0.155206,2.019263,-0.575260,-0.177714,2.121852,-0.864404,-0.173868,1.988864,-0.556799,0.003864,2.306205,-0.954199,0.064109,2.039866,-0.537685,0.235321,2.421789,-1.043994,0.302086,2.090868,-0.652033,0.312739,2.148750,-0.816540,0.318346,2.080394,-0.628238,0.744868,2.189285,-0.829992,0.746484,2.154301,-0.625008,1.138271,2.235866,-0.830300,1.124232,2.273683,-0.583954,1.198104,2.098502,-0.805732,1.186491,2.135958,-0.546717,1.197039,2.169102,-0.872599,1.188053,2.179531,-0.656779,1.195570,2.286800,-0.824097,1.179593,2.335193,-0.614515,0.325890,2.426774,-1.064286,0.355131,2.195294,-0.576208,0.326421,2.450625,-1.033558,0.371299,2.166466,-0.597162,0.374121,2.503892,-1.032501,0.441949,2.190114,-0.572698,0.291903,2.504514,-1.053346,0.404904,2.115604
1458,49.344532,0,OK,96.91,-0.728305,0.238169,2.103553,-0.724875,0.174936,2.089987,-0.715957,0.058357,2.061787,-0.704743,-0.057272,2.030643,-0.689681,-0.208242,1.989193,-0.614321,-0.275963,1.863606,-0.588796,-0.329467,1.872445,-0.630371,-0.331762,1.848735,-0.602117,-0.343028,1.961672,-0.699126,-0.348384,1.906349,-0.654723,-0.177792,2.066515,-0.769453,-0.175091,2.014991,-0.571542,-0.199825,2.115147,-0.861883,-0.193125,1.984976,-0.552862,-0.038079,2.317105,-0.955193,0.040870,2.046924,-0.536285,0.194688,2.430427,-1.048502,0.274864,2.108872,-0.649172,0.291858,2.149988,-0.813575,0.297656,2.081401,-0.624739,0.724483,2.184386,-0.826298,0.726780,2.149487,-0.622453,1.118279,2.227574,-0.825661,1.105880,2.264501,-0.581616,1.177707,2.089970,-0.801870,1.166693,2.125996,-0.544417,1.177143,2.160596,-0.868471,1.168766,2.169952,-0.654543,1.175642,2.278234,-0.819038,1.161866,2.325398,-0.617550,0.281421,2.432399,-1.065513,0.316960,2.218731,-0.579310,0.284702,2.456139,-1.035793,0.336148,2.190709,-0.602609,0.333132,2.507747,-1.034165,0.404053,2.221338,-0.574060,0.252313,2.511194,-1.057336,0.374596,2.144175
1459,49.381531,0,OK,96.54,-0.728298,0.213340,2.109442,-0.725081,0.149936,2.096642,-0.715776,0.033817,2.066718,-0.703754,-0.080605,2.031665,-0.687544,-0.229830,1.984696,-0.610378,-0.302673,1.863135,-0.585223,-0.355876,1.874487,-0.626406,-0.358956,1.850189,-0.600084,-0.365889,1.963939,-0.696179,-0.373074,1.907244,-0.652143,-0.201788,2.062725,-0.767396,-0.198474,2.012418,-0.568293,-0.225192,2.109532,-0.859939,-0.216373,1.982667,-0.551004,-0.093001,2.332072,-0.958127,0.011998,2.056853,-0.536820,0.152781,2.413850,-1.056316,0.240369,2.131038,-0.648999,0.267314,2.155256,-0.813356,0.272847,2.086534,-0.624744,0.700408,2.183299,-0.824569,0.703215,2.146549,-0.625223,1.094412,2.224598,-0.822428,1.083936,2.256057,-0.585626,1.154320,2.086839,-0.798118,1.143519,2.117108,-0.548115,1.154130,2.157302,-0.864789,1.146240,2.160922,-0.657703,1.151413,2.275418,-0.815671,1.140385,2.316511,-0.623415,0.233335,2.401904,-1.066388,0.266590,2.246543,-0.586177,0.242433,2.425722,-1.038674,0.289918,2.219629,-0.614003,0.295925,2.469496,-1.035466,0.352946,2.259240,-0.580529,0.218458,2.484892,-1.063436,0.334109,2.180363
1460,49.410532,0,OK,97.45,-0.726453,0.190185,2.116564,-0.723339,0.126645,2.104432,-0.713661,0.010983,2.072901,-0.701083,-0.102200,2.034208,-0.684101,-0.249617,1.982084,-0.606049,-0.325517,1.862984,-0.581234,-0.378549,1.875791,-0.622188,-0.382015,1.851161,-0.597020,-0.386464,1.965295,-0.692580,-0.394550,1.907823,-0.648334,-0.223963,2.060765,-0.763979,-0.219839,2.011425,-0.563990,-0.248742,2.105949,-0.856558,-0.237579,1.981692,-0.544474,-0.156411,2.347593,-0.960098,-0.015917,2.067968,-0.522475,0.101997,2.353855,-1.063638,0.205744,2.154243,-0.647135,0.244474,2.161973,-0.811345,0.249621,2.092870,-0.624877,0.678013,2.184162,-0.821733,0.681207,2.143562,-0.630944,1.071946,2.225700,-0.819161,1.063659,2.246852,-0.593021,1.133698,2.088286,-0.792187,1.122539,2.108095,-0.555250,1.133669,2.158609,-0.859579,1.125779,2.150755,-0.664322,1.127905,2.277093,-0.813145,1.120324,2.307181,-0.616609,0.168305,2.324314,-1.067304,0.216505,2.272571,-0.580843,0.186435,2.345020,-1.041568,0.243748,2.247428,-0.614596,0.245500,2.375418,-1.036980,0.301151,2.294711,-0.573668,0.177555,2.408087,-1.069246,0.292099,2.215744
1461,49.448721,0,OK,97.00,-0.724437,0.173755,2.128279,-0.721383,0.110100,2.116750,-0.711513,-0.005164,2.083848,-0.698692,-0.117200,2.042025,-0.681378,-0.262946,1.985495,-0.603120,-0.341503,1.868269,-0.578641,-0.394405,1.882215,-0.619488,-0.398136,1.857446,-0.594915,-0.400524,1.971772,-0.690226,-0.409230,1.913979,-0.645258,-0.239450,2.064688,-0.761209,-0.234403,2.016160,-0.560564,-0.265536,2.108460,-0.853802,-0.251936,1.986348,-0.532529,-0.215441,2.361447,-0.961173,-0.037287,2.084813,-0.498830,0.028565,2.280062,-1.068543,0.177361,2.183278,-0.645172,0.228349,2.173411,-0.809169,0.233091,2.103781,-0.626472,0.662320,2.189654,-0.820411,0.665713,2.144468,-0.640169,1.055961,2.232125,-0.819383,1.049716,2.241866,-0.604005,1.120275,2.095413,-0.787896,1.108763,2.104135,-0.566158,1.120382,2.165696,-0.856589,1.112108,2.144656,-0.674899,1.110441,2.284207,-0.815123,1.106260,2.302457,-0.605177,0.075478,2.255158,-1.072600,0.179619,2.302060,-0.570650,0.101469,2.268162,-1.047172,0.208915,2.278999,-0.609738,0.159054,2.294770,-1.043442,0.262861,2.330261,-0.554922,0.103429,2.330263,-1.075420,0.259037,2.250754
1462,49.477260,0,OK,96.45,-0.723026,0.168127,2.134726,-0.720000,0.104381,2.123703,-0.710014,-0.010585,2.089808,-0.697103,-0.121699,2.045621,-0.679761,-0.266123,1.985802,-0.600201,-0.346150,1.870462,-0.575818,-0.398834,1.885369,-0.616400,-0.402940,1.860225,-0.593026,-0.403776,1.974824,-0.687716,-0.413358,1.916156,-0.643292,-0.244299,2.065312,-0.759498,-0.238444,2.017488,-0.558347,-0.271447,2.107938,-0.852099,-0.255839,1.987621,-0.522817,-0.246183,2.363667,-0.962249,-0.049639,2.100078,-0.489096,-0.033012,2.219726,-1.072398,0.156561,2.212536,-0.643823,0.223005,2.179623,-0.807645,0.227343,2.109556,-0.629988,0.657307,2.191203,-0.819829,0.660550,2.143123,-0.652277,1.050370,2.235352,-0.820612,1.045179,2.238016,-0.617844,1.117856,2.099727,-0.784231,1.106441,2.102475,-0.580089,1.117944,2.170059,-0.854297,1.109255,2.140617,-0.688620,1.102993,2.288235,-0.818393,1.100700,2.299653,-0.600159,0.007332,2.206764,-1.084605,0.155826,2.330778,-0.565393,0.035725,2.211442,-1.057577,0.185588,2.310273,-0.602828,0.094629,2.237537,-1.057242,0.238201,2.363033,-0.540625,0.045145,2.269800,-1.083688,0.236530,2.281445
1463,49.512264,0,OK,95.92,-0.722795,0.170142,2.136983,-0.719775,0.106323,2.126388,-0.709709,-0.008454,2.091885,-0.696745,-0.118892,2.046046,-0.679412,-0.262337,1.983916,-0.598387,-0.341963,1.869320,-0.573851,-0.394507,1.884463,-0.614183,-0.398844,1.858959,-0.591830,-0.399517,1.973763,-0.685938,-0.409635,1.914254,-0.642685,-0.241703,2.063624,-0.759073,-0.235277,2.016319,-0.557577,-0.269610,2.105427,-0.851658,-0.252636,1.986382,-0.516780,-0.254632,2.361179,-0.959986,-0.053815,2.113004,-0.484342,-0.066110,2.185950,-1.068715,0.145274,2.238861,-0.643659,0.225279,2.181679,-0.807336,0.229228,2.111252,-0.634464,0.659788,2.189503,-0.822431,0.662681,2.140132,-0.664604,1.052144,2.235254,-0.826941,1.047109,2.235731,-0.631601,1.122853,2.100922,-0.786038,1.112467,2.103432,-0.594087,1.122772,2.171382,-0.857428,1.113915,2.139116,-0.702545,1.102842,2.288890,-0.827164,1.100795,2.299011,-0.594399,-0.022351,2.175780,-1.094858,0.150265,2.354716,-0.558302,0.004711,2.174583,-1.064450,0.178141,2.336412,-0.591392,0.068008,2.195807,-1.068309,0.233029,2.386656,-0.528965,0.019798,2.229535,-1.084952,0.228595,2.302619
